Quantity,Material ID,PO Number,Employee,Heat,Date,Initial Location
1742,RMSAEB1S0125-023,PO-063989,6229,998108,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998106,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998105,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998106,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998106,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
1727,RMSAEB1S0125-023,PO-063989,6229,998106,09/19/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063989,6229,994149,09/19/2025,DD-H0-00
1553,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
970,RMSAEB1S0125-023,PO-063989,6229,994146,09/19/2025,DD-H0-00
924,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
818,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-063989,6229,998108,09/19/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-063989,6229,998108,09/19/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-063989,6229,998105,09/19/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-063989,6229,998108,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998106,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998106,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998108,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998108,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998108,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998107,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998106,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998106,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998105,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998105,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998105,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998105,09/19/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6229,998106,09/19/2025,DD-H0-00
1727,RMSAEB1S0125-023,PO-063989,6229,998108,09/19/2025,DD-H0-00
1727,RMSAEB1S0125-023,PO-063989,6229,998108,09/19/2025,DD-H0-00
1311,RMSAEB1S0125-023,PO-063989,6229,998105,09/19/2025,DD-H0-00
1189,RMSAEB1S0125-023,PO-063989,6229,998105,09/19/2025,DD-H0-00
1053,RMSAEB1S0125-023,PO-063989,6229,998105,09/19/2025,DD-H0-00
3020,MMC0000873,PO-064163,6130,190258635,09/19/2025,RECV
2048,MMF0005550,PO-065250,6130,9412045,09/19/2025,S-00
6230,MMC0000364,PO-062790,6130,25T20719,09/18/2025,RECV
6212,MMC0000364,PO-062790,6130,25T20719,09/18/2025,RECV
6150,MMC0000364,PO-062790,6130,25T20718,09/18/2025,RECV
6180,MMC0000364,PO-062790,6130,25T20718,09/18/2025,RECV
6602,MMC0000364,PO-062790,6130,25T20722,09/18/2025,RECV
6590,MMC0000364,PO-062790,6130,25T20722,09/18/2025,RECV
6164,MMC0000364,PO-062790,6130,25T20719,09/18/2025,RECV
6160,MMC0000364,PO-062790,6130,25T20719,09/18/2025,RECV
6102,MMC0000651,PO-064010,6130,RA25E0002A,09/18/2025,RECV
6124,MMC0000651,PO-064010,6130,RA25E0002A,09/18/2025,RECV
5744,MMC0000651,PO-064010,6130,RA25D0266A,09/18/2025,RECV
5738,MMC0000651,PO-064010,6130,RA25D0266A,09/18/2025,RECV
6190,MMC0000651,PO-064010,6130,RA25D0266A,09/18/2025,RECV
6208,MMC0000651,PO-064010,6130,RA25D0266A,09/18/2025,RECV
3471,MMC0000658,PO-064399,6130,33534-07/33532-23,09/18/2025,RECV
3552,MMC0000658,PO-064399,6130,33532-15,09/18/2025,RECV
3562,MMC0000658,PO-064399,6130,33534-07/33532-23,09/18/2025,RECV
3597,MMC0000658,PO-064399,6130,33532-28/33532-21,09/18/2025,RECV
3657,MMC0000658,PO-064399,6130,33532-15/33534-01,09/18/2025,RECV
3696,MMC0000658,PO-064399,6130,33534-05,09/18/2025,RECV
3710,MMC0000658,PO-064399,6130,33532-23,09/18/2025,RECV
3710,MMC0000658,PO-064399,6130,33532-23,09/18/2025,RECV
3799,MMC0000658,PO-064399,6130,33532-15,09/18/2025,RECV
3819,MMC0000658,PO-064399,6130,33534-03,09/18/2025,RECV
3937,MMC0000658,PO-064399,6130,33532-21,09/18/2025,RECV
3993,MMC0000658,PO-064399,6130,33532-28,09/18/2025,RECV
15,24853485,PO-064733,6130,JOB #50752-01,09/18/2025,RECV
3413,MMC0000651,PO-064922,6130,33534-15,09/18/2025,RECV
3774,MMC0000651,PO-064922,6130,33534-07,09/18/2025,RECV
3666,MMC0000651,PO-064922,6130,33534-07,09/18/2025,RECV
3807,MMC0000651,PO-064922,6130,33532-11,09/18/2025,RECV
3646,MMC0000651,PO-064922,6130,33534-05,09/18/2025,RECV
3467,MMC0000651,PO-064922,6130,33534-07,09/18/2025,RECV
3853,MMC0000651,PO-064922,6130,33534-11/33534-07,09/18/2025,RECV
3751,MMC0000651,PO-064922,6130,33534-11,09/18/2025,RECV
4570,MMF0005537,PO-064981,6130,E3381,09/18/2025,T-00
4570,MMF0005537,PO-064981,6130,E3381,09/18/2025,T-00
4570,MMF0005537,PO-064981,6130,E3381,09/18/2025,T-00
4570,MMF0005537,PO-064981,6130,E3381,09/18/2025,T-00
4570,MMF0005537,PO-064981,6130,E3381,09/18/2025,T-00
4570,MMF0005537,PO-064981,6130,E3381,09/18/2025,T-00
4570,MMF0005537,PO-064981,6130,E3381,09/18/2025,T-00
4570,MMF0005537,PO-064981,6130,E3381,09/18/2025,T-00
4570,MMF0005537,PO-064981,6130,E3381,09/18/2025,T-00
7250,MMC0000896,PO-065210,6130,4152667,09/18/2025,RECV
7450,MMC0000896,PO-065210,6130,4152667,09/18/2025,RECV
7450,MMC0000896,PO-065210,6130,4152667,09/18/2025,RECV
6920,MMC0000896,PO-065210,6130,843M63360,09/18/2025,RECV
6920,MMC0000896,PO-065210,6130,843M63360,09/18/2025,RECV
6910,MMC0000896,PO-065210,6130,843M63360,09/18/2025,RECV
4194,MMC0000366,PO-062790,6130,25T20450,09/17/2025,RECV
4204,MMC0000366,PO-062790,6130,25T20450,09/17/2025,RECV
4206,MMC0000366,PO-062790,6130,25T20450,09/17/2025,RECV
4186,MMC0000366,PO-062790,6130,25T20450,09/17/2025,RECV
4232,MMC0000366,PO-062790,6130,25T20286,09/17/2025,RECV
4238,MMC0000366,PO-062790,6130,25T20286,09/17/2025,RECV
4238,MMC0000366,PO-062790,6130,25T20286,09/17/2025,RECV
4218,MMC0000366,PO-062790,6130,25T20286,09/17/2025,RECV
6554,MMC0000364,PO-062790,6130,25T20715,09/17/2025,RECV
6564,MMC0000364,PO-062790,6130,25T20715,09/17/2025,RECV
6254,MMC0000364,PO-062790,6130,25T20719,09/17/2025,RECV
6250,MMC0000364,PO-062790,6130,25T20719,09/17/2025,RECV
6766,MMC0000364,PO-062790,6130,25T20718,09/17/2025,RECV
6750,MMC0000364,PO-062790,6130,25T20718,09/17/2025,RECV
6194,MMC0000364,PO-062790,6130,25T20718,09/17/2025,RECV
6880,MMC0000730,PO-065020,6130,25T595654 / A507357,09/17/2025,RECV
6860,MMC0000730,PO-065020,6130,25T595654 / A507357,09/17/2025,RECV
6860,MMC0000730,PO-065020,6130,25T595654 / A507357,09/17/2025,RECV
4530,MMC0000974,PO-065057,6130,556545,09/17/2025,RECV
5780,MMC0000974,PO-065057,6130,565588,09/17/2025,RECV
4360,MMC0000856,PO-065062,6130,551332,09/17/2025,RECV
4360,MMC0000856,PO-065062,6130,551332,09/17/2025,RECV
4170,MMC0000856,PO-065062,6130,551332,09/17/2025,RECV
4625,MMC0000880,PO-065123,6130,C=B1591,09/17/2025,RECV
4910,MMC0000880,PO-065123,6130,C=B1591,09/17/2025,RECV
4915,MMC0000880,PO-065123,6130,C=B1591,09/17/2025,RECV
4875,MMC0000880,PO-065123,6130,C=B1591,09/17/2025,RECV
5115,MMC0000880,PO-065123,6130,C=B1591,09/17/2025,RECV
5130,MMC0000880,PO-065123,6130,C=B1591,09/17/2025,RECV
5140,MMC0000880,PO-065123,6130,C=B1591,09/17/2025,RECV
5140,MMC0000880,PO-065123,6130,C=B1591,09/17/2025,RECV
5830,MMC0000858,PO-065207,6130,327502,09/17/2025,RECV
780,MMC0000753,PO-065207,6130,327502,09/17/2025,RECV
2590,MMC0000751,PO-065207,6130,327502,09/17/2025,RECV
5870,MMC0000752,PO-065303,6130,327502,09/17/2025,RECV
5870,MMC0000752,PO-065303,6130,327502,09/17/2025,RECV
4170,MMF0008007,PO-064396,6130,312354,09/16/2025,T-00
4170,MMF0008007,PO-064396,6130,312354,09/16/2025,T-00
3090,MMC0000932,PO-065057,6130,319557,09/16/2025,RECV
3090,MMC0000932,PO-065057,6130,319557,09/16/2025,RECV
3230,MMF0005531,PO-065213,6130,841J07520,09/16/2025,T-00
2804,MMF0005514,PO-065244,6130,326045,09/16/2025,T-00
2804,MMF0005514,PO-065244,6130,326045,09/16/2025,T-00
3630,MMC0000174,PO-065244,6130,565588,09/16/2025,RECV
3630,MMC0000174,PO-065244,6130,565588,09/16/2025,RECV
3540,MMC0000174,PO-065244,6130,565588,09/16/2025,RECV
1882,MMF0005510,PO-065303,6130,326393,09/16/2025,T-00
20000,23-12631-791,PO-061468,6130,00207244,09/15/2025,RECV
66000,25086399,PO-062046,6130,13971,09/15/2025,RECV
37000,23-11669-100,PO-063992,6130,NOT PROVIDED,09/15/2025,RECV
4086,MMC0000650,PO-064009,6130,33533-31,09/15/2025,RECV
3968,MMC0000650,PO-064009,6130,33533-31/33530-23,09/15/2025,RECV
4063,MMC0000650,PO-064009,6130,33533-45,09/15/2025,RECV
4164,MMC0000650,PO-064009,6130,33530-23,09/15/2025,RECV
4249,MMC0000650,PO-064009,6130,33522-01,09/15/2025,RECV
3713,MMC0000650,PO-064009,6130,33522-01/33530-21,09/15/2025,RECV
3852,MMC0000650,PO-064009,6130,33530-21,09/15/2025,RECV
3570,MMC0000658,PO-064399,6130,33534-05,09/15/2025,RECV
2460,MMC0000557,PO-065057,6130,326505,09/15/2025,RECV
5440,MMC0000976,PO-065100,6130,325332,09/15/2025,RECV
5430,MMC0000976,PO-065100,6130,325332,09/15/2025,RECV
4596,MMF0008037,PO-065121,6130,42507550,09/15/2025,S-00
2297,MMF0008037,PO-065121,6130,42507550,09/15/2025,S-00
1800,MMC0000153,PO-065137,6130,AB7339,09/15/2025,RECV
5180,MMC0000153,PO-065137,6130,R04121,09/15/2025,RECV
4440,MMC0000153,PO-065137,6130,R04121,09/15/2025,RECV
1640,MMC0000678,PO-065160,6130,325332,09/15/2025,RECV
3230,MMC0000631,PO-065160,6130,325878,09/15/2025,RECV
1660,MMC0000978,PO-065207,6130,R04664,09/15/2025,RECV
3880,MMC0000978,PO-065207,6130,R04664,09/15/2025,RECV
4750,MMC0000858,PO-065207,6130,326393,09/15/2025,RECV
4750,MMC0000858,PO-065207,6130,326393,09/15/2025,RECV
1147,MMF0005501,PO-065297,6130,6556M6,09/15/2025,T-00
4054,MMC0000650,PO-064009,6130,335333-39,09/13/2025,RECV
4305,MMC0000650,PO-064009,6130,33533-43,09/13/2025,RECV
3831,MMC0000650,PO-064009,6130,33533-43/31,09/13/2025,RECV
4272,MMC0000650,PO-064009,6130,33533-43,09/13/2025,RECV
4175,MMC0000650,PO-064009,6130,33533-31,09/13/2025,RECV
4277,MMC0000650,PO-064009,6130,33533-39,09/13/2025,RECV
4177,MMC0000650,PO-064009,6130,33533-31/39,09/13/2025,RECV
4311,MMC0000650,PO-064009,6130,33533-43,09/13/2025,RECV
4054,MMC0000650,PO-064009,6130,335333-39,09/13/2025,RECV
4305,MMC0000650,PO-064009,6130,33533-43,09/13/2025,RECV
3831,MMC0000650,PO-064009,6130,33533-43/31,09/13/2025,RECV
4272,MMC0000650,PO-064009,6130,33533-43,09/13/2025,RECV
4175,MMC0000650,PO-064009,6130,33533-31,09/13/2025,RECV
4277,MMC0000650,PO-064009,6130,33533-39,09/13/2025,RECV
4177,MMC0000650,PO-064009,6130,33533-31/39,09/13/2025,RECV
4311,MMC0000650,PO-064009,6130,33533-43,09/13/2025,RECV
4138,MMC0000390,PO-060977B,6130,25T20179,09/12/2025,RECV
4116,MMC0000390,PO-060977B,6130,25T20182,09/12/2025,RECV
5694,MMC0000390,PO-060977B,6130,25T20179,09/12/2025,RECV
5760,MMC0000390,PO-060977B,6130,25T20179,09/12/2025,RECV
4008,MMC0000390,PO-060977B,6130,25T20183,09/12/2025,RECV
6098,MMC0000390,PO-060977B,6130,25T20179,09/12/2025,RECV
7106,MMC0000390,PO-060977B,6130,25T20182,09/12/2025,RECV
5624,MMC0000390,PO-060977B,6130,25T20182,09/12/2025,RECV
4390,MMC0000390,PO-060977B,6130,25T20179,09/12/2025,RECV
6370,MMC0000290,PO-060977B,6130,25T20179,09/12/2025,RECV
7400,MMC0000290,PO-060977B,6130,25T2,09/12/2025,RECV
5884,MMC0000290,PO-060977B,6130,25T2,09/12/2025,recv
4584,MMC0000290,PO-060977B,6130,25T20179,09/12/2025,RECV
9511,MMC0000681,PO-062075,6130,32516770,09/12/2025,RECV
9614,MMC0000681,PO-062075,6130,32516770,09/12/2025,RECV
9591,MMC0000681,PO-062075,6130,32516770,09/12/2025,RECV
9664,MMC0000681,PO-062075,6130,32513770,09/12/2025,RECV
9674,MMC0000681,PO-062075,6130,32513770,09/12/2025,RECV
7170,MMC0000700,PO-063257,6130,951053,09/12/2025,RECV
7170,MMC0000700,PO-063257,6130,951053,09/12/2025,RECV
7118,MMC0000700,PO-063257,6130,951053,09/12/2025,RECV
7118,MMC0000700,PO-063257,6130,951053,09/12/2025,RECV
7220,MMC0000565,PO-063638,6130,567130,09/12/2025,RECV
7220,MMC0000565,PO-063638,6130,567130,09/12/2025,RECV
7160,MMC0000565,PO-063638,6130,567130,09/12/2025,RECV
7160,MMC0000565,PO-063638,6130,567130,09/12/2025,RECV
7430,MMC0000565,PO-063638,6130,567137,09/12/2025,RECV
7430,MMC0000565,PO-063638,6130,567137,09/12/2025,RECV
7220,MMC0000565,PO-063638,6130,567130,09/12/2025,RECV
7220,MMC0000565,PO-063638,6130,567130,09/12/2025,RECV
7160,MMC0000565,PO-063638,6130,567130,09/12/2025,RECV
7160,MMC0000565,PO-063638,6130,567130,09/12/2025,RECV
7430,MMC0000565,PO-063638,6130,567137,09/12/2025,RECV
7430,MMC0000565,PO-063638,6130,567137,09/12/2025,RECV
5746,MMC0000651,PO-064010,6130,25T20706,09/12/2025,RECV
5762,MMC0000651,PO-064010,6130,25T20706,09/12/2025,RECV
5120,MMC0000651,PO-064010,6130,25T20706,09/12/2025,RECV
5122,MMC0000651,PO-064010,6130,25T20706,09/12/2025,RECV
875,MMF0005312,PO-065055,6130,9350M6,09/12/2025,T-00
5160,MMC0000442,PO-065057,6130,566316,09/12/2025,
9777,MMC0000681,PO-062075,6130,32513760,09/11/2025,RECV
9727,MMC0000681,PO-062075,6130,32513760,09/11/2025,RECV
9656,MMC0000681,PO-062075,6130,32513770,09/11/2025,RECV
9664,MMC0000681,PO-062075,6130,32513770,09/11/2025,RECV
9444,MMC0000681,PO-062075,6130,32513770,09/11/2025,RECV
9458,MMC0000681,PO-062075,6130,32513770,09/11/2025,RECV
9519,MMC0000681,PO-062075,6130,32513770,09/11/2025,RECV
2480,MMC0000444,PO-064741,6130,566316,09/11/2025,RECV
7990,MMC0000408,PO-064754,6130,190257616,09/11/2025,RECV
7980,MMC0000408,PO-064754,6130,190257616,09/11/2025,RECV
3785,MMC0000408,PO-064754,6130,190257617,09/11/2025,RECV
7969,MMC0000410,PO-064839,6130,NQ3184,09/11/2025,RECV
7982,MMC0000410,PO-064839,6130,NQ3184,09/11/2025,RECV
7307,MMC0000410,PO-064839,6130,NQ3184,09/11/2025,RECV
6601,MMC0000410,PO-064839,6130,NQ3184,09/11/2025,RECV
7709,MMC0000410,PO-064839,6130,42524440,09/11/2025,RECV
7713,MMC0000410,PO-064839,6130,42524440,09/11/2025,RECV
1640,MMC0000992,PO-065039,6130,4169887,09/11/2025,RECV
1310,MMC0000992,PO-065039,6130,822K41840,09/11/2025,RECV
4487,MMF0008031,PO-065056,6130,E85838,09/11/2025,S-00
4800,MMC0000934,PO-065057,6130,325336,09/11/2025,RECV
2930,MMC0000934,PO-065057,6130,325335,09/11/2025,RECV
4440,MMC0000557,PO-065057,6130,831N01460,09/11/2025,RECV
6980,MMC0000557,PO-065057,6130,831N01460,09/11/2025,RECV
3480,MMC0000557,PO-065057,6130,831N01460,09/11/2025,RECV
1460,MMC0000440,PO-065057,6130,566316,09/11/2025,RECV
1350,MMC0000440,PO-065057,6130,566316,09/11/2025,RECV
6130,MMC0000180,PO-065057,6130,556545,09/11/2025,RECV
6130,MMC0000180,PO-065057,6130,556545,09/11/2025,RECV
1210,MMC0000686,PO-065122,6130,833L65840,09/11/2025,RECV
3360,MMC0000122,PO-065137,6130,822M30428,09/11/2025,RECV
7960,MMC0000568,PO-063587,6130,11-505-2881,09/09/2025,V-E0-01
7960,MMC0000568,PO-063587,6130,11-505-2881,09/09/2025,V-E0-01
7985,MMC0000568,PO-063587,6130,11-505-2881,09/09/2025,V-E0-01
7955,MMC0000568,PO-063587,6130,11-505-6157,09/09/2025,V-E0-01
7895,MMC0000568,PO-063587,6130,11-505-6157,09/09/2025,V-E0-01
7970,MMC0000568,PO-063587,6130,11-505-6157,09/09/2025,V-E0-01
8660,MMC0000657,PO-063713,6130,2747815,09/09/2025,V-F0-05
8900,MMC0000657,PO-063713,6130,2747815,09/09/2025,V-F0-05
3358,MMC0000658,PO-064399,6130,33534-03/33534-11,09/09/2025,V-C0-03
3679,MMC0000658,PO-064399,6130,33534-03,09/09/2025,V-C0-03
3754,MMC0000658,PO-064399,6130,33532-17,09/09/2025,V-C0-03
3781,MMC0000658,PO-064399,6130,33532-23/33532-17,09/09/2025,V-C0-03
3834,MMC0000658,PO-064399,6130,33532-17,09/09/2025,V-C0-03
3852,MMC0000658,PO-064399,6130,33534-09,09/09/2025,V-C0-03
3865,MMC0000658,PO-064399,6130,33532-23,09/09/2025,V-C0-03
1794,MMC0000658,PO-064399,6130,33534-03,09/09/2025,RECV
3836,MMC0000658,PO-064399,6130,33534-05/33532-17,09/09/2025,RECV
3977,MMC0000658,PO-064399,6130,33534-11,09/09/2025,RECV
4037,MMC0000658,PO-064399,6130,33534-05,09/09/2025,RECV
4109,MMC0000658,PO-064399,6130,33534-13,09/09/2025,RECV
4112,MMC0000658,PO-064399,6130,33534-13,09/09/2025,RECV
4113,MMC0000658,PO-064399,6130,33534-03,09/09/2025,RECV
4758,MMC0001110,PO-065133,6130,22501501,09/09/2025,V-E0-01
4769,MMC0001110,PO-065133,6130,22501501,09/09/2025,V-E0-01
4765,MMC0001110,PO-065133,6130,22501501,09/09/2025,V-E0-01
3690,MMC0000522,PO-064373,6130,320002,09/08/2025,RECV
3360,MMC0000058,PO-064413,6130,831M00150,09/08/2025,RECV
3850,MMC0000058,PO-064413,6130,832K37100,09/08/2025,RECV
4920,MMC0000523,PO-064917,6130,325878,09/08/2025,RECV
2240,MMC0000431,PO-064917,6130,565442,09/08/2025,RECV
2240,MMC0000431,PO-064917,6130,565442,09/08/2025,RECV
1930,MMC0000978,PO-065012,6130,R04664,09/08/2025,RECV
1930,MMC0000978,PO-065012,6130,R04664,09/08/2025,RECV
1930,MMC0000978,PO-065012,6130,R04664,09/08/2025,RECV
2960,MMF0005507,PO-065057,6130,322586,09/08/2025,T-00
2220,MMF0005507,PO-065057,6130,322586,09/08/2025,T-00
3050,MMC0000173,PO-065057,6130,565107,09/08/2025,RECV
4961,MMF0005514,PO-065122,6130,311108,09/08/2025,T-00
499,MMF0002008,PO-065124,6130,9350M6,09/08/2025,T-00
20000,23-12631-791,PO-061468,6130,NA,09/05/2025,RECV
1651,RMSAEB1S0125-023,PO-063163,6229,994149,09/05/2025,V-WC
1651,RMSAEB1S0125-023,PO-063163,6229,994146,09/05/2025,V-WC
1765,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
1765,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
1750,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
1667,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
1659,RMSAEB1S0125-023,PO-063163,6229,994146,09/05/2025,DD-H0-00
1659,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994146,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994149,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994149,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994146,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994149,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994146,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994146,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994149,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994149,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994149,09/05/2025,DD-H0-00
1651,RMSAEB1S0125-023,PO-063163,6229,994146,09/05/2025,DD-H0-00
1644,RMSAEB1S0125-023,PO-063163,6229,994149,09/05/2025,DD-H0-00
1636,RMSAEB1S0125-023,PO-063163,6229,994146,09/05/2025,DD-H0-00
1394,RMSAEB1S0125-023,PO-063163,6229,994149,09/05/2025,DD-H0-00
1068,RMSAEB1S0125-023,PO-063163,6229,994148,09/05/2025,DD-H0-00
879,RMSAEB1S0125-023,PO-063163,6229,994146,09/05/2025,DD-H0-00
7440,MMC0000565,PO-063638,6130,567137,09/05/2025,RECV
7440,MMC0000565,PO-063638,6130,567137,09/05/2025,RECV
7430,MMC0000565,PO-063638,6130,567137,09/05/2025,RECV
7430,MMC0000565,PO-063638,6130,567137,09/05/2025,RECV
7210,MMC0000565,PO-063638,6130,567130,09/05/2025,RECV
7210,MMC0000565,PO-063638,6130,567130,09/05/2025,RECV
8640,MMC0000657,PO-063713,6130,2511474,09/05/2025,RECV
8680,MMC0000657,PO-063713,6130,2511474,09/05/2025,RECV
8740,MMC0000657,PO-063713,6130,2511474,09/05/2025,RECV
8640,MMC0000657,PO-063713,6130,2511474,09/05/2025,RECV
8200,MMC0000657,PO-063713,6130,2511474,09/05/2025,RECV
8400,MMC0000657,PO-063713,6130,2541361,09/05/2025,RECV
8680,MMC0000657,PO-063713,6130,2541361,09/05/2025,RECV
8780,MMC0000657,PO-063713,6130,2541361,09/05/2025,RECV
8680,MMC0000657,PO-063713,6130,2541361,09/05/2025,RECV
8680,MMC0000657,PO-063713,6130,2541361,09/05/2025,RECV
4170,MMF0008007,PO-064396,6130,312354,09/05/2025,S-00
4170,MMF0008007,PO-064396,6130,312354,09/05/2025,S-00
9040,MMC0000887,PO-064611,6130,0756549,09/05/2025,RECV
9040,MMC0000887,PO-064611,6130,0756549,09/05/2025,RECV
9040,MMC0000887,PO-064611,6130,0756549,09/05/2025,RECV
9040,MMC0000887,PO-064611,6130,0756549,09/05/2025,RECV
4780,MMC0000416,PO-064741,6130,F01922,09/05/2025,RECV
4080,MMC0000416,PO-064741,6130,F01922,09/05/2025,RECV
4120,MMC0000416,PO-064741,6130,F01922,09/05/2025,RECV
2020,MMC0000416,PO-064741,6130,F01922,09/05/2025,RECV
3310,MMC0000646,PO-064808,6130,320709,09/05/2025,RECV
5400,MMC0000646,PO-064808,6130,841L10720,09/05/2025,RECV
5360,MMC0000092,PO-064871,6130,831M04050,09/05/2025,RECV
2680,MMC0000092,PO-064871,6130,831M04050,09/05/2025,RECV
50,MMF0005932,PO-064889,6130,R3=H15A,09/05/2025,RECV
5360,MMC0000433,PO-064917,6130,F01826,09/05/2025,RECV
5550,MMC0000433,PO-064917,6130,F01826,09/05/2025,RECV
5550,MMC0000433,PO-064917,6130,F01826,09/05/2025,RECV
5370,MMC0000433,PO-064917,6130,F01826,09/05/2025,RECV
5850,MMC0000067,PO-064917,6130,832K37100,09/05/2025,RECV
2340,MMC0000597,PO-064936,6130,325878,09/05/2025,RECV
7920,MMC0000896,PO-065016,6130,4152667,09/05/2025,RECV
7640,MMC0000896,PO-065016,6130,4152667,09/05/2025,RECV
7640,MMC0000896,PO-065016,6130,4152667,09/05/2025,RECV
3867,MMC0000732,PO-065016,6130,0642864,09/05/2025,RECV
3867,MMC0000732,PO-065016,6130,0642864,09/05/2025,RECV
4040,MMC0000732,PO-065016,6130,1718870,09/05/2025,RECV
4020,MMC0000732,PO-065016,6130,1702749,09/05/2025,RECV
3460,MMC0000732,PO-065016,6130,1702479,09/05/2025,RECV
1230,MMC0000090,PO-065039,6130,34846,09/05/2025,RECV
1110,MMC0000090,PO-065039,6130,841L00370,09/05/2025,RECV
2280,MMC0000090,PO-065039,6130,841L00370,09/05/2025,RECV
1900,MMC0000090,PO-065039,6130,841L00370,09/05/2025,RECV
5280,MMC0000943,PO-065057,6130,567013,09/05/2025,RECV
4240,MMC0000418,PO-065057,6130,F83408,09/05/2025,RECV
5030,MMC0000418,PO-065057,6130,F01976,09/05/2025,RECV
5070,MMC0000418,PO-065057,6130,F01976,09/05/2025,RECV
5090,MMC0000418,PO-065057,6130,F01976,09/05/2025,RECV
5040,MMC0000418,PO-065057,6130,F01976,09/05/2025,RECV
6620,MMC0000136,PO-065057,6130,567013,09/05/2025,RECV
6620,MMC0000136,PO-065057,6130,567013,09/05/2025,
629,MMF0007125,PO-065099,6130,25T10385,09/05/2025,RECV
3064,MMF0005575,PO-065162,6130,D5170,09/05/2025,T-00
3064,MMF0005575,PO-065162,6130,D5170,09/05/2025,S-00
1300,78700517,PO-061007,6130,NOT PROVIDED,09/04/2025,RECV
9940,MMC0000667,PO-061186,6130,320036,09/04/2025,RECV
1446,MMF0000133,PO-063256,6130,A4503403SM,09/04/2025,X-00
1446,MMF0000133,PO-063256,6130,A4503403SM,09/04/2025,X-00
1446,MMF0000133,PO-063256,6130,A4503403SM,09/04/2025,X-00
165,MMF0000133,PO-063256,6130,A3500901GW,09/04/2025,X-00
